RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,BaseDate,2023-02-28,2023-04-30,2024-01-31
99245,17013,97389,zip,OR,OR,Tangent,"Albany-Lebanon, OR",Linn County,2023-01-31,-0.3,-0.8,0.1
60839,17015,07852,zip,NJ,NJ,Ledgewood,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,2023-01-31,0.0,0.1,-1.8
62377,17018,12072,zip,NY,NY,Fultonville,"Amsterdam, NY",Montgomery County,2023-01-31,-0.2,0.2,1.1
88432,17020,70041,zip,LA,LA,Buras,"New Orleans-Metairie, LA",Plaquemines Parish,2023-01-31,4.8,9.9,7.9
91392,17020,76433,zip,TX,TX,,"Stephenville, TX",Erath County,2023-01-31,0.7,1.8,3.9
59290,17023,04001,zip,ME,ME,Acton,"Portland-South Portland, ME",York County,2023-01-31,0.3,1.0,0.5
63132,17023,13461,zip,NY,NY,Sherrill,"Utica-Rome, NY",Oneida County,2023-01-31,0.4,1.1,1.4
70037,17023,28571,zip,NC,NC,Oriental,"New Bern, NC",Pamlico County,2023-01-31,0.1,0.6,1.2
87485,17023,67144,zip,KS,KS,Towanda,"Wichita, KS",Butler County,2023-01-31,0.1,0.1,0.1
59468,17029,04363,zip,ME,ME,Windsor,"Augusta-Waterville, ME",Kennebec County,2023-01-31,0.7,2.3,3.1
62456,17029,12183,zip,NY,NY,Troy,"Albany-Schenectady-Troy, NY",Albany County,2023-01-31,-0.1,-0.3,-1.2
82566,17029,56026,zip,MN,MN,Ellendale,"Owatonna, MN",Steele County,2023-01-31,0.6,1.6,0.3
79465,17032,48894,zip,MI,MI,Westphalia,"Lansing-East Lansing, MI",Clinton County,2023-01-31,0.1,0.3,0.3
84879,17036,61281,zip,IL,IL,Sherrard,"Davenport-Moline-Rock Island, IA-IL",Mercer County,2023-01-31,0.8,1.4,-0.5
63858,17040,15046,zip,PA,PA,Crescent,"Pittsburgh, PA",Allegheny County,2023-01-31,-0.4,-0.6,-1.0
73729,17041,36069,zip,AL,AL,Ramer,"Montgomery, AL",Montgomery County,2023-01-31,,0.2,-1.6
99412,17041,97753,zip,OR,OR,Powell Butte,"Prineville, OR",Crook County,2023-01-31,-0.7,-1.3,1.2
59415,17043,04258,zip,ME,ME,Minot,"Lewiston-Auburn, ME",Androscoggin County,2023-01-31,2.2,4.6,5.0
77181,17043,44445,zip,OH,OH,New Waterford,"Salem, OH",Columbiana County,2023-01-31,0.0,0.2,0.4
91502,17043,76630,zip,TX,TX,,"Waco, TX",McLennan County,2023-01-31,-0.4,-0.8,3.6
78263,17047,46779,zip,IN,IN,Pleasant Lake,"Angola, IN",Steuben County,2023-01-31,0.1,0.4,0.9
78383,17047,46982,zip,IN,IN,Silver Lake,"Warsaw, IN",Kosciusko County,2023-01-31,0.5,1.1,0.4
91476,17047,76559,zip,TX,TX,Nolanville,"Killeen-Temple, TX",Bell County,2023-01-31,-0.4,-0.4,1.3
63579,17051,14525,zip,NY,NY,Pavilion,"Batavia, NY",Genesee County,2023-01-31,-0.2,-0.3,-0.6
63724,17051,14775,zip,NY,NY,Ripley,"Jamestown-Dunkirk-Fredonia, NY",Chautauqua County,2023-01-31,0.1,0.9,2.6
99663,17051,98253,zip,WA,WA,Greenbank,"Oak Harbor, WA",Island County,2023-01-31,-0.5,-1.0,-1.3
79611,17054,49220,zip,MI,MI,Addison,"Adrian, MI",Lenawee County,2023-01-31,0.2,1.2,0.2
81254,17054,53156,zip,WI,WI,Palmyra,"Watertown-Fort Atkinson, WI",Jefferson County,2023-01-31,0.2,0.2,-0.7
90980,17054,75569,zip,TX,TX,Nash,"Texarkana, TX-AR",Bowie County,2023-01-31,0.9,1.5,0.8
70170,17057,28726,zip,NC,NC,East Flat Rock,"Asheville, NC",Henderson County,2023-01-31,0.6,1.4,1.9
79525,17058,49033,zip,MI,MI,Battle Creek,"Battle Creek, MI",Calhoun County,2023-01-31,0.9,2.3,3.9
58263,17060,01096,zip,MA,MA,Williamsburg,"Springfield, MA",Hampshire County,2023-01-31,0.1,0.4,-0.9
74539,17060,37882,zip,TN,TN,Townsend,"Knoxville, TN",Blount County,2023-01-31,1.0,2.5,6.1
82889,17060,56484,zip,MN,MN,Walker,"Brainerd, MN",Cass County,2023-01-31,-0.9,-1.3,-0.1
60221,17064,06247,zip,CT,CT,Hampton,"Worcester, MA-CT",Windham County,2023-01-31,-0.2,0.0,-0.6
70682,17064,29712,zip,SC,SC,Edgemoor,"Charlotte-Concord-Gastonia, NC-SC",Chester County,2023-01-31,,0.3,-0.4
73813,17064,36279,zip,AL,AL,,"Anniston-Oxford, AL",Calhoun County,2023-01-31,,-0.4,-1.1
59019,17068,03057,zip,NH,NH,Mont Vernon,"Manchester-Nashua, NH",Hillsborough County,2023-01-31,0.0,0.1,0.4
64029,17068,15333,zip,PA,PA,Fredericktown-Millsboro,"Pittsburgh, PA",Washington County,2023-01-31,-1.0,-2.0,-0.6
67059,17068,21813,zip,MD,MD,Bishopville,"Salisbury, MD-DE",Worcester County,2023-01-31,0.4,1.1,1.6
78242,17072,46747,zip,IN,IN,Hudson,"Angola, IN",Steuben County,2023-01-31,0.1,0.5,1.1
93795,17076,81432,zip,CO,CO,Ridgway,"Montrose, CO",Ouray County,2023-01-31,-0.4,-0.4,1.2
67295,17077,22534,zip,VA,VA,Partlow,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Spotsylvania County,2023-01-31,0.0,-0.2,-2.3
93956,17077,82636,zip,WY,WY,Evansville,"Casper, WY",Natrona County,2023-01-31,0.1,-0.1,-1.0
81996,17082,54947,zip,WI,WI,Larsen,"Oshkosh-Neenah, WI",Winnebago County,2023-01-31,0.8,1.7,1.2
98354,17082,95663,zip,CA,CA,Penryn,"Sacramento-Roseville-Folsom, CA",Placer County,2023-01-31,-1.0,-1.7,-2.7
92233,17084,78058,zip,TX,TX,Mountain Home,"Kerrville, TX",Kerr County,2023-01-31,0.0,0.1,0.4
63099,17085,13409,zip,NY,NY,Munnsville,"Syracuse, NY",Madison County,2023-01-31,0.3,1.2,0.3
85376,17085,62257,zip,IL,IL,Marissa,"St. Louis, MO-IL",Saint Clair County,2023-01-31,1.1,2.7,0.4
59054,17090,03224,zip,NH,NH,Canterbury,"Concord, NH",Merrimack County,2023-01-31,-0.6,-1.0,0.3
59482,17090,04418,zip,ME,ME,Summit,"Bangor, ME",Penobscot County,2023-01-31,1.4,3.0,3.4
60309,17090,06438,zip,CT,CT,Haddam,"Hartford-East Hartford-Middletown, CT",Middlesex County,2023-01-31,0.3,0.6,-0.8
74135,17090,37052,zip,TN,TN,Cunningham,"Clarksville, TN-KY",Montgomery County,2023-01-31,1.3,3.3,3.8
84765,17090,61020,zip,IL,IL,Davis Junction,"Rochelle, IL",Ogle County,2023-01-31,0.2,0.3,-1.1
63742,17096,14807,zip,NY,NY,Arkport,"Corning, NY",Steuben County,2023-01-31,-0.6,-0.6,-0.8
68401,17097,25003,zip,WV,WV,Alum Creek,"Charleston, WV",Kanawha County,2023-01-31,0.4,0.9,-0.8
73897,17097,36505,zip,AL,AL,Axis,"Mobile, AL",Mobile County,2023-01-31,0.6,0.9,1.0
64543,17102,16327,zip,PA,PA,Guys Mills,"Meadville, PA",Crawford County,2023-01-31,0.6,2.1,0.1
65328,17102,18051,zip,PA,PA,Fogelsville,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,2023-01-31,-0.1,-0.2,0.0
87998,17102,68430,zip,NE,NE,Roca,"Lincoln, NE",Lancaster County,2023-01-31,-0.1,-0.3,-1.2
80016,17106,49892,zip,MI,MI,Vulcan,"Iron Mountain, MI-WI",Dickinson County,2023-01-31,2.2,4.9,4.1
89863,17106,73027,zip,OK,OK,Coyle,"Oklahoma City, OK",Logan County,2023-01-31,0.9,2.2,0.6
60274,17109,06377,zip,CT,CT,Sterling,"Worcester, MA-CT",Windham County,2023-01-31,0.0,0.3,-0.3
65484,17109,18445,zip,PA,PA,Newfoundland,"New York-Newark-Jersey City, NY-NJ-PA",Pike County,2023-01-31,0.3,0.8,-2.4
81333,17109,53502,zip,WI,WI,Albany,"Madison, WI",Green County,2023-01-31,0.9,2.0,0.1
63453,17112,14170,zip,NY,NY,West Falls,"Buffalo-Cheektowaga, NY",Erie County,2023-01-31,0.0,0.4,0.3
58418,17114,01542,zip,MA,MA,Leicester,"Worcester, MA-CT",Worcester County,2023-01-31,0.1,-0.1,-0.2
77184,17114,44450,zip,OH,OH,North Bloomfield,"Youngstown-Warren-Boardman, OH-PA",Trumbull County,2023-01-31,0.3,0.7,1.7
62655,17117,12547,zip,NY,NY,Milton,"Kingston, NY",Ulster County,2023-01-31,-0.4,-0.3,1.7
93067,17117,79758,zip,TX,TX,Odessa,"Odessa, TX",Ector County,2023-01-31,0.7,1.1,-1.3
99300,17120,97455,zip,OR,OR,Pleasant Hill,"Eugene-Springfield, OR",Lane County,2023-01-31,-0.4,-1.0,-0.3
58401,17121,01521,zip,MA,MA,Holland,"Springfield, MA",Hampden County,2023-01-31,0.4,0.6,-0.8
59463,17121,04355,zip,ME,ME,Readfield,"Augusta-Waterville, ME",Kennebec County,2023-01-31,0.5,1.2,2.6
64210,17121,15639,zip,PA,PA,Hunker,"Pittsburgh, PA",Westmoreland County,2023-01-31,0.3,1.3,-0.9
70882,17121,30105,zip,GA,GA,Armuchee,"Rome, GA",Floyd County,2023-01-31,1.5,3.5,5.3
78000,17121,46161,zip,IN,IN,Morristown,"Indianapolis-Carmel-Anderson, IN",Shelby County,2023-01-31,0.4,1.1,1.9
76929,17121,43977,zip,OH,OH,,"Wheeling, WV-OH",Belmont County,2023-01-31,0.9,1.5,-1.0
67415,17127,22843,zip,VA,VA,Mount Solon,"Staunton, VA",Augusta County,2023-01-31,0.4,1.2,0.5
69602,17127,27920,zip,NC,NC,Frisco,"Kill Devil Hills, NC",Dare County,2023-01-31,0.1,-0.1,1.5
76385,17127,42518,zip,KY,KY,Bronston,"Somerset, KY",Pulaski County,2023-01-31,1.0,2.9,6.3
58305,17130,01237,zip,MA,MA,Lanesboro,"Pittsfield, MA",Berkshire County,2023-01-31,0.2,0.9,1.3
71582,17130,31565,zip,GA,GA,Waverly,"St. Marys, GA",Camden County,2023-01-31,-0.3,-0.5,0.1
87460,17130,67107,zip,KS,KS,Moundridge,"McPherson, KS",McPherson County,2023-01-31,0.2,0.1,0.2
76834,17136,43760,zip,OH,OH,Mount Perry,"Columbus, OH",Perry County,2023-01-31,0.6,2.1,1.9
63877,17138,15067,zip,PA,PA,New Eagle,"Pittsburgh, PA",Washington County,2023-01-31,-0.2,-1.0,0.1
85419,17141,62320,zip,IL,IL,,"Quincy, IL-MO",Adams County,2023-01-31,0.6,0.6,-1.3
59965,17144,05667,zip,VT,VT,Plainfield,"Barre, VT",Washington County,2023-01-31,2.3,4.7,3.6
67532,17144,23102,zip,VA,VA,Maidens,"Richmond, VA",Goochland County,2023-01-31,0.5,0.7,1.1
85040,17144,61540,zip,IL,IL,Lacon,"Peoria, IL",Marshall County,2023-01-31,1.6,2.5,-0.8
100034,17144,98938,zip,WA,WA,Outlook,"Yakima, WA",Yakima County,2023-01-31,-0.3,0.1,0.9
87152,17144,66401,zip,KS,KS,,"Topeka, KS",Wabaunsee County,2023-01-31,0.8,1.9,3.5
65292,17151,17981,zip,PA,PA,Tremont,"Pottsville, PA",Schuylkill County,2023-01-31,2.1,4.5,6.7
399644,17151,80927,zip,CO,CO,Colorado Springs,"Colorado Springs, CO",El Paso County,2023-01-31,-0.4,-0.4,-0.2
68654,17153,25559,zip,WV,WV,Barboursville,"Huntington-Ashland, WV-KY-OH",Cabell County,2023-01-31,0.0,0.1,-1.5
65620,17154,18850,zip,PA,PA,Ulster,"Sayre, PA",Bradford County,2023-01-31,-0.5,-1.1,-2.9
73355,17154,35171,zip,AL,AL,Thorsby,"Birmingham-Hoover, AL",Chilton County,2023-01-31,0.7,1.5,1.9
75713,17154,40510,zip,KY,KY,Lexington,"Lexington-Fayette, KY",Fayette County,2023-01-31,0.5,1.0,0.7
59459,17160,04351,zip,ME,ME,Manchester,"Augusta-Waterville, ME",Kennebec County,2023-01-31,0.0,0.1,2.4
82974,17160,56630,zip,MN,MN,Blackduck,"Bemidji, MN",Beltrami County,2023-01-31,0.9,1.7,0.7
67455,17164,22952,zip,VA,VA,Lyndhurst,"Staunton, VA",Augusta County,2023-01-31,0.5,1.0,1.0
94370,17164,83876,zip,ID,ID,Worley,"Coeur d'Alene, ID",Kootenai County,2023-01-31,-0.6,-1.0,2.3
58332,17166,01337,zip,MA,MA,Bernardston,"Springfield, MA",Franklin County,2023-01-31,-0.2,-0.5,-1.6
82692,17166,56209,zip,MN,MN,Atwater,"Willmar, MN",Kandiyohi County,2023-01-31,1.0,1.9,1.2
97211,17166,93285,zip,CA,CA,Wofford Heights,"Bakersfield, CA",Kern County,2023-01-31,-0.1,-0.2,-0.7
88801,17169,70783,zip,LA,LA,Ventress,"Baton Rouge, LA",Pointe Coupee Parish,2023-01-31,0.2,0.2,-2.6
75528,17170,40117,zip,KY,KY,Ekron,"Elizabethtown-Fort Knox, KY",Meade County,2023-01-31,0.7,1.1,0.7
77566,17170,45303,zip,OH,OH,Ansonia,"Greenville, OH",Darke County,2023-01-31,0.2,0.1,0.3
85720,17170,62849,zip,IL,IL,Iuka,"Centralia, IL",Marion County,2023-01-31,-0.6,-0.9,-0.9
62427,17174,12149,zip,NY,NY,Richmondville,"Albany-Schenectady-Troy, NY",Schoharie County,2023-01-31,0.2,0.4,-1.8
77887,17174,45882,zip,OH,OH,Rockford,"Celina, OH",Mercer County,2023-01-31,0.3,0.4,0.2
86733,17178,65243,zip,MO,MO,,"Columbia, MO",Boone County,2023-01-31,-1.2,-2.2,-1.0
79578,17179,49092,zip,MI,MI,Tekonsha,"Battle Creek, MI",Calhoun County,2023-01-31,1.9,4.2,4.7
72655,17180,33514,zip,FL,FL,Center Hill,"The Villages, FL",Sumter County,2023-01-31,0.0,-0.7,-1.6
59280,17182,03902,zip,ME,ME,York,"Portland-South Portland, ME",York County,2023-01-31,-0.3,-0.2,0.6
59970,17183,05673,zip,VT,VT,Waitsfield,"Barre, VT",Washington County,2023-01-31,0.4,0.8,0.7
65030,17184,17329,zip,PA,PA,Glenville,"York-Hanover, PA",York County,2023-01-31,0.7,1.4,0.2
95212,17184,86441,zip,AZ,AZ,Dolan Springs,"Lake Havasu City-Kingman, AZ",Mohave County,2023-01-31,0.8,1.6,3.2
89370,17184,72102,zip,AR,AR,McRae,"Searcy, AR",White County,2023-01-31,2.5,5.2,2.7
76962,17189,44048,zip,OH,OH,Kingsville,"Ashtabula, OH",Ashtabula County,2023-01-31,0.3,1.1,2.1
71425,17192,31078,zip,GA,GA,Roberta,"Macon-Bibb County, GA",Crawford County,2023-01-31,0.1,1.0,2.2
74589,17192,38015,zip,TN,TN,Gilt Edge,"Memphis, TN-MS-AR",Tipton County,2023-01-31,1.1,2.6,3.6
82537,17192,55979,zip,MN,MN,Utica,"Winona, MN",Winona County,2023-01-31,0.1,0.0,-0.4
91442,17192,76511,zip,TX,TX,Bartlett,"Killeen-Temple, TX",Bell County,2023-01-31,0.8,1.0,4.0
87243,17197,66612,zip,KS,KS,Topeka,"Topeka, KS",Shawnee County,2023-01-31,-0.6,-3.7,0.0
67379,17201,22733,zip,VA,VA,Rapidan,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Culpeper County,2023-01-31,-0.4,-0.8,-2.1
81145,17201,53015,zip,WI,WI,,"Manitowoc, WI",Manitowoc County,2023-01-31,1.0,1.9,2.0
67463,17205,22967,zip,VA,VA,Roseland,"Charlottesville, VA",Nelson County,2023-01-31,-0.2,-0.1,-0.3
79705,17205,49339,zip,MI,MI,Pierson,"Grand Rapids-Kentwood, MI",Montcalm County,2023-01-31,1.2,3.5,1.3
95622,17210,88337,zip,NM,NM,La Luz,"Alamogordo, NM",Otero County,2023-01-31,-0.5,-0.5,0.4
79409,17214,48835,zip,MI,MI,Fowler,"Lansing-East Lansing, MI",Clinton County,2023-01-31,0.2,0.5,0.2
96980,17216,92662,zip,CA,CA,Newport Beach,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2023-01-31,-1.2,-3.1,-2.7
81714,17218,54473,zip,WI,WI,Rosholt,"Stevens Point, WI",Portage County,2023-01-31,1.2,2.2,-0.5
87105,17218,66105,zip,KS,KS,Kansas City,"Kansas City, MO-KS",Wyandotte County,2023-01-31,0.1,-0.4,2.5
70409,17220,29332,zip,SC,SC,Cross Hill,"Greenville-Anderson, SC",Laurens County,2023-01-31,-0.3,0.7,1.8
59131,17221,03455,zip,NH,NH,Marlborough,"Keene, NH",Cheshire County,2023-01-31,0.3,0.7,1.7
62916,17221,13042,zip,NY,NY,Cleveland,"Utica-Rome, NY",Oneida County,2023-01-31,0.0,0.8,1.0
68166,17221,24479,zip,VA,VA,Swoope,"Staunton, VA",Augusta County,2023-01-31,0.4,1.0,0.7
70268,17221,29038,zip,SC,SC,Cope,"Orangeburg, SC",Orangeburg County,2023-01-31,1.3,3.1,2.8
65056,17228,17365,zip,PA,PA,Wellsville,"York-Hanover, PA",York County,2023-01-31,-0.4,-0.9,-1.7
75524,17228,40109,zip,KY,KY,Brooks,"Louisville/Jefferson County, KY-IN",Bullitt County,2023-01-31,-0.1,0.2,-1.4
81856,17230,54732,zip,WI,WI,Cornell,"Eau Claire, WI",Chippewa County,2023-01-31,0.5,0.8,0.2
69753,17233,28159,zip,NC,NC,Spencer,"Charlotte-Concord-Gastonia, NC-SC",Rowan County,2023-01-31,1.1,2.2,2.7
76986,17233,44082,zip,OH,OH,Pierpont,"Ashtabula, OH",Ashtabula County,2023-01-31,0.7,1.9,2.4
81265,17236,53178,zip,WI,WI,Sullivan,"Watertown-Fort Atkinson, WI",Jefferson County,2023-01-31,0.5,1.0,-0.3
83738,17239,58563,zip,ND,ND,New Salem,"Bismarck, ND",Morton County,2023-01-31,0.2,0.5,-2.1
94177,17239,83452,zip,ID,ID,Tetonia,"Jackson, WY-ID",Teton County,2023-01-31,-1.5,-2.5,2.9
65174,17241,17764,zip,PA,PA,Renovo,"Lock Haven, PA",Clinton County,2023-01-31,-0.6,-1.9,-3.6
73735,17241,36080,zip,AL,AL,Titus,"Montgomery, AL",Elmore County,2023-01-31,0.3,0.8,-0.2
78876,17241,47977,zip,IN,IN,Remington,"Chicago-Naperville-Elgin, IL-IN-WI",Jasper County,2023-01-31,0.0,0.7,-1.7
89404,17241,72137,zip,AR,AR,Rose Bud,"Searcy, AR",White County,2023-01-31,1.1,2.1,1.3
60251,17245,06334,zip,CT,CT,Bozrah,"Norwich-New London, CT",New London County,2023-01-31,-0.5,-1.0,-0.3
82193,17245,55341,zip,MN,MN,Hanover,"Minneapolis-St. Paul-Bloomington, MN-WI",Wright County,2023-01-31,-0.2,0.0,-1.5
87216,17245,66535,zip,KS,KS,Saint George,"Manhattan, KS",Pottawatomie County,2023-01-31,-0.2,-0.8,-1.2
97476,17245,93920,zip,CA,CA,Big Sur,"Salinas, CA",Monterey County,2023-01-31,-0.5,-0.4,0.2
66949,17251,21651,zip,MD,MD,Millington,"Baltimore-Columbia-Towson, MD",Queen Annes County,2023-01-31,0.5,0.9,-1.5
77245,17251,44629,zip,OH,OH,Gnadenhutten,"New Philadelphia-Dover, OH",Tuscarawas County,2023-01-31,0.1,0.1,-0.8
78887,17251,47990,zip,IN,IN,Waynetown,"Crawfordsville, IN",Montgomery County,2023-01-31,0.2,0.8,1.4
62961,17255,13112,zip,NY,NY,Memphis,"Syracuse, NY",Onondaga County,2023-01-31,0.4,1.0,0.2
85462,17255,62379,zip,IL,IL,Warsaw,"Fort Madison-Keokuk, IA-IL-MO",Hancock County,2023-01-31,0.3,1.1,0.0
69166,17258,27009,zip,NC,NC,Belews Creek,"Winston-Salem, NC",Forsyth County,2023-01-31,0.2,0.4,1.9
76989,17258,44086,zip,OH,OH,Thompson,"Cleveland-Elyria, OH",Geauga County,2023-01-31,-0.3,-0.5,-1.0
87420,17258,67031,zip,KS,KS,Conway Springs,"Wichita, KS",Sumner County,2023-01-31,0.1,0.2,0.7
97348,17261,93601,zip,CA,CA,Ahwahnee,"Madera, CA",Madera County,2023-01-31,-1.0,-1.8,-1.2
62836,17262,12921,zip,NY,NY,Chazy,"Plattsburgh, NY",Clinton County,2023-01-31,-0.6,-1.3,-1.5
58414,17264,01537,zip,MA,MA,Oxford,"Worcester, MA-CT",Worcester County,2023-01-31,0.5,0.9,0.5
79721,17264,49402,zip,MI,MI,,"Ludington, MI",Mason County,2023-01-31,2.3,4.9,4.7
77980,17266,46130,zip,IN,IN,Fountaintown,"Indianapolis-Carmel-Anderson, IN",Shelby County,2023-01-31,0.2,0.8,1.5
73853,17267,36376,zip,AL,AL,Webb,"Dothan, AL",Houston County,2023-01-31,1.5,3.4,2.4
99904,17267,98601,zip,WA,WA,Yacolt,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,2023-01-31,-0.9,-1.7,-3.0
81162,17267,53035,zip,WI,WI,,"Beaver Dam, WI",Dodge County,2023-01-31,0.9,1.5,0.7
81481,17267,53919,zip,WI,WI,,"Fond du Lac, WI",Fond du Lac County,2023-01-31,0.8,1.7,1.2
89324,17267,72039,zip,AR,AR,,"Little Rock-North Little Rock-Conway, AR",Faulkner County,2023-01-31,1.4,2.5,0.5
64865,17272,17034,zip,PA,PA,Highspire,"Harrisburg-Carlisle, PA",Dauphin County,2023-01-31,0.6,0.7,-0.8
68137,17273,24431,zip,VA,VA,Crimora,"Staunton, VA",Augusta County,2023-01-31,0.6,1.9,0.4
70115,17275,28665,zip,NC,NC,Purlear,"North Wilkesboro, NC",Wilkes County,2023-01-31,0.4,0.9,3.7
99358,17275,97538,zip,OR,OR,Selma,"Grants Pass, OR",Josephine County,2023-01-31,-0.1,0.1,-1.0
99050,17277,97049,zip,OR,OR,Rhododendron,"Portland-Vancouver-Hillsboro, OR-WA",Clackamas County,2023-01-31,-0.1,0.2,-1.8
64457,17280,16123,zip,PA,PA,Fombell,"Pittsburgh, PA",Beaver County,2023-01-31,1.0,2.4,0.1
63311,17284,13812,zip,NY,NY,Nichols,"Binghamton, NY",Tioga County,2023-01-31,0.0,0.5,0.4
99432,17287,97827,zip,OR,OR,Elgin,"La Grande, OR",Union County,2023-01-31,-0.1,-0.1,-0.2
59238,17290,03844,zip,NH,NH,Hampton Falls,"Boston-Cambridge-Newton, MA-NH",Rockingham County,2023-01-31,-0.4,-1.1,-1.7
70255,17295,29009,zip,SC,SC,Bethune,"Columbia, SC",Kershaw County,2023-01-31,,0.5,-0.7
65285,17297,17970,zip,PA,PA,Saint Clair,"Pottsville, PA",Schuylkill County,2023-01-31,0.9,1.0,3.5
60437,17298,06782,zip,CT,CT,Plymouth,"Torrington, CT",Litchfield County,2023-01-31,0.3,1.2,0.7
95541,17299,88047,zip,NM,NM,Mesilla Park,"Las Cruces, NM",Dona Ana County,2023-01-31,-0.3,-0.6,-0.7
74425,17301,37694,zip,TN,TN,Watauga,"Johnson City, TN",Carter County,2023-01-31,2.1,4.6,5.7
65722,17302,19043,zip,PA,PA,Holmes,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,2023-01-31,-0.1,-0.8,-0.4
85316,17302,62084,zip,IL,IL,Roxana,"St. Louis, MO-IL",Madison County,2023-01-31,0.3,0.0,-0.2
67522,17305,23083,zip,VA,VA,Jetersville,"Richmond, VA",Amelia County,2023-01-31,0.2,0.6,-0.2
68915,17305,26184,zip,WV,WV,Waverly,"Parkersburg-Vienna, WV",Wood County,2023-01-31,-0.2,-0.6,-1.5
60783,17309,07737,zip,NJ,NJ,Leonardo,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,2023-01-31,-0.3,-0.6,-2.2
73206,17309,34756,zip,FL,FL,Montverde,"Orlando-Kissimmee-Sanford, FL",Lake County,2023-01-31,-0.2,-0.8,0.0
78218,17309,46702,zip,IN,IN,Andrews,"Huntington, IN",Huntington County,2023-01-31,0.3,0.7,0.5
58344,17313,01351,zip,MA,MA,Montague,"Springfield, MA",Franklin County,2023-01-31,0.1,0.0,-1.3
59261,17313,03869,zip,NH,NH,Rollinsford,"Boston-Cambridge-Newton, MA-NH",Strafford County,2023-01-31,-0.5,-0.9,-1.6
72225,17313,32798,zip,FL,FL,Zellwood,"Orlando-Kissimmee-Sanford, FL",Orange County,2023-01-31,0.5,1.0,0.9
59224,17316,03826,zip,NH,NH,East Hampstead,"Boston-Cambridge-Newton, MA-NH",Rockingham County,2023-01-31,-0.1,-0.2,-1.0
76211,17316,42058,zip,KY,KY,Ledbetter,"Paducah, KY-IL",Livingston County,2023-01-31,0.9,1.3,0.6
75078,17320,38940,zip,MS,MS,Holcomb,"Grenada, MS",Grenada County,2023-01-31,-0.4,-0.7,-1.3
79290,17321,48628,zip,MI,MI,Hope,"Midland, MI",Midland County,2023-01-31,0.6,1.6,1.3
91076,17322,75778,zip,TX,TX,Murchison,"Athens, TX",Henderson County,2023-01-31,0.8,1.5,2.9
62990,17326,13146,zip,NY,NY,Savannah,"Rochester, NY",Wayne County,2023-01-31,0.1,1.0,-0.6
67328,17328,22620,zip,VA,VA,Boyce,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clarke County,2023-01-31,0.0,1.1,-2.3
63525,17330,14435,zip,NY,NY,Conesus,"Rochester, NY",Livingston County,2023-01-31,0.0,0.6,-0.5
79216,17330,48449,zip,MI,MI,Lennon,"Flint, MI",Genesee County,2023-01-31,1.3,4.3,3.2
63175,17330,13613,zip,NY,NY,Brasher Falls,"Ogdensburg-Massena, NY",Saint Lawrence County,2023-01-31,-0.1,0.0,-0.6
75192,17335,39176,zip,MS,MS,Vaiden,"Greenwood, MS",Carroll County,2023-01-31,0.8,2.0,0.7
61620,17338,10006,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2023-01-31,0.1,0.2,-0.2
74221,17338,37180,zip,TN,TN,Unionville,"Shelbyville, TN",Bedford County,2023-01-31,0.4,1.0,3.4
78543,17338,47341,zip,IN,IN,Fountain City,"Richmond, IN",Wayne County,2023-01-31,0.0,0.0,-0.5
70695,17342,29729,zip,SC,SC,Richburg,"Charlotte-Concord-Gastonia, NC-SC",Chester County,2023-01-31,2.5,5.9,4.8
95377,17342,87421,zip,NM,NM,Waterflow,"Farmington, NM",San Juan County,2023-01-31,0.7,0.3,-2.1
60425,17345,06756,zip,CT,CT,Goshen,"Torrington, CT",Litchfield County,2023-01-31,-0.2,0.1,0.5
95542,17346,88048,zip,NM,NM,Mesquite,"Las Cruces, NM",Dona Ana County,2023-01-31,-0.2,-0.9,-0.7
100465,17346,99824,zip,AK,AK,Juneau,"Juneau, AK",Juneau Borough,2023-01-31,0.7,1.3,-1.6
65072,17349,17502,zip,PA,PA,Bainbridge,"Lancaster, PA",Lancaster County,2023-01-31,0.3,0.2,-0.4
79637,17349,49253,zip,MI,MI,Manitou Beach,"Adrian, MI",Lenawee County,2023-01-31,0.1,0.5,0.0
97386,17353,93643,zip,CA,CA,North Fork,"Madera, CA",Madera County,2023-01-31,-0.9,-2.0,-0.9
71844,17356,32181,zip,FL,FL,Pomona Park,"Palatka, FL",Putnam County,2023-01-31,1.1,3.6,6.4
86795,17356,65351,zip,MO,MO,Sweet Springs,"Marshall, MO",Saline County,2023-01-31,1.1,-1.0,1.6
77337,17359,44822,zip,OH,OH,Butler,"Mansfield, OH",Richland County,2023-01-31,0.0,0.3,1.2
79397,17359,48822,zip,MI,MI,Eagle,"Lansing-East Lansing, MI",Clinton County,2023-01-31,-0.1,-0.2,-0.1
91173,17359,75980,zip,TX,TX,Zavalla,"Lufkin, TX",Angelina County,2023-01-31,2.3,5.0,3.0
